order_id,partner_id,partner_name,zone,customer_id,karma,aov_band,sku,order_date,rating,review_text,intervention,intervention_date
c01-BathroomCleaning-w2-o3,c01,Ramesh Kumar,Dwarka,c01-w2-o3-c,0.8,medium,Bathroom Cleaning,2026-06-15,2,"Way too expensive, felt overpriced.",,
c01-BathroomCleaning-w2-o4,c01,Ramesh Kumar,Dwarka,c01-w2-o4-c,0.8,medium,Bathroom Cleaning,2026-06-15,5,"Very neat and polite, great job.",,
c01-BathroomCleaning-w2-o5,c01,Ramesh Kumar,Dwarka,c01-w2-o5-c,0.8,medium,Bathroom Cleaning,2026-06-15,5,"Spotless job, the house looks brand new!",,
c01-BathroomCleaning-w2-o6,c01,Ramesh Kumar,Dwarka,c01-w2-o6-c,0.8,medium,Bathroom Cleaning,2026-06-15,5,On time and did a fantastic deep clean.,,
c01-BathroomCleaning-w2-o7,c01,Ramesh Kumar,Dwarka,c01-w2-o7-c,0.8,medium,Bathroom Cleaning,2026-06-15,5,"Very neat and polite, great job.",,
c01-BathroomCleaning-w2-o8,c01,Ramesh Kumar,Dwarka,c01-w2-o8-c,0.8,medium,Bathroom Cleaning,2026-06-15,5,"Spotless job, the house looks brand new!",,
c01-BathroomCleaning-w2-o9,c01,Ramesh Kumar,Dwarka,c01-w2-o9-c,0.8,medium,Bathroom Cleaning,2026-06-15,5,"Excellent work, will book again.",,
c01-BathroomCleaning-w2-o10,c01,Ramesh Kumar,Dwarka,c01-w2-o10-c,0.8,medium,Bathroom Cleaning,2026-06-15,5,Really pleased — spotless and quick.,,
c01-BathroomCleaning-w2-o11,c01,Ramesh Kumar,Dwarka,c01-w2-o11-c,0.8,medium,Bathroom Cleaning,2026-06-15,5,"Spotless job, the house looks brand new!",,
c01-BathroomCleaning-w2-o12,c01,Ramesh Kumar,Dwarka,c01-w2-o12-c,0.8,medium,Bathroom Cleaning,2026-06-15,5,Really pleased — spotless and quick.,,
c01-BathroomCleaning-w2-o13,c01,Ramesh Kumar,Dwarka,c01-w2-o13-c,0.8,medium,Bathroom Cleaning,2026-06-15,5,"Excellent work, will book again.",,
c01-BathroomCleaning-w3-o0,c01,Ramesh Kumar,Dwarka,c01-w3-o0-c,0.8,medium,Bathroom Cleaning,2026-06-22,2,"Soap scum still on the tiles, badly done.",skill_training,2026-06-22
c01-BathroomCleaning-w3-o1,c01,Ramesh Kumar,Dwarka,c01-w3-o1-c,0.8,medium,Bathroom Cleaning,2026-06-22,2,"Hard water stains still there, poorly done.",skill_training,2026-06-22
c01-BathroomCleaning-w3-o2,c01,Ramesh Kumar,Dwarka,c01-w3-o2-c,0.8,medium,Bathroom Cleaning,2026-06-22,2,"Hard water stains still there, poorly done.",skill_training,2026-06-22
c01-BathroomCleaning-w3-o3,c01,Ramesh Kumar,Dwarka,c01-w3-o3-c,0.8,medium,Bathroom Cleaning,2026-06-22,2,She overcharged me and added a hidden charge.,skill_training,2026-06-22
c01-BathroomCleaning-w3-o4,c01,Ramesh Kumar,Dwarka,c01-w3-o4-c,0.8,medium,Bathroom Cleaning,2026-06-22,2,The app kept crashing and my payment failed.,skill_training,2026-06-22
c01-BathroomCleaning-w3-o5,c01,Ramesh Kumar,Dwarka,c01-w3-o5-c,0.8,medium,Bathroom Cleaning,2026-06-22,5,Really pleased — spotless and quick.,skill_training,2026-06-22
c01-BathroomCleaning-w3-o6,c01,Ramesh Kumar,Dwarka,c01-w3-o6-c,0.8,medium,Bathroom Cleaning,2026-06-22,5,On time and did a fantastic deep clean.,skill_training,2026-06-22
c01-BathroomCleaning-w3-o7,c01,Ramesh Kumar,Dwarka,c01-w3-o7-c,0.8,medium,Bathroom Cleaning,2026-06-22,5,"Spotless job, the house looks brand new!",skill_training,2026-06-22
c01-BathroomCleaning-w3-o8,c01,Ramesh Kumar,Dwarka,c01-w3-o8-c,0.8,medium,Bathroom Cleaning,2026-06-22,5,Really pleased — spotless and quick.,skill_training,2026-06-22
c01-BathroomCleaning-w3-o9,c01,Ramesh Kumar,Dwarka,c01-w3-o9-c,0.8,medium,Bathroom Cleaning,2026-06-22,5,"Thorough and professional, every corner sparkling.",skill_training,2026-06-22
c01-BathroomCleaning-w3-o10,c01,Ramesh Kumar,Dwarka,c01-w3-o10-c,0.8,medium,Bathroom Cleaning,2026-06-22,5,"Thorough and professional, every corner sparkling.",skill_training,2026-06-22
c01-BathroomCleaning-w3-o11,c01,Ramesh Kumar,Dwarka,c01-w3-o11-c,0.8,medium,Bathroom Cleaning,2026-06-22,5,On time and did a fantastic deep clean.,skill_training,2026-06-22
c01-BathroomCleaning-w3-o12,c01,Ramesh Kumar,Dwarka,c01-w3-o12-c,0.8,medium,Bathroom Cleaning,2026-06-22,5,"Thorough and professional, every corner sparkling.",skill_training,2026-06-22
c01-BathroomCleaning-w3-o13,c01,Ramesh Kumar,Dwarka,c01-w3-o13-c,0.8,medium,Bathroom Cleaning,2026-06-22,5,"Spotless job, the house looks brand new!",skill_training,2026-06-22
c01-BathroomCleaning-w4-o0,c01,Ramesh Kumar,Dwarka,c01-w4-o0-c,0.8,medium,Bathroom Cleaning,2026-06-29,2,"Kitchen left grimy, grease everywhere.",skill_training,2026-06-22
c01-BathroomCleaning-w4-o1,c01,Ramesh Kumar,Dwarka,c01-w4-o1-c,0.8,medium,Bathroom Cleaning,2026-06-29,2,"Hard water stains still there, poorly done.",skill_training,2026-06-22
c01-BathroomCleaning-w4-o2,c01,Ramesh Kumar,Dwarka,c01-w4-o2-c,0.8,medium,Bathroom Cleaning,2026-06-29,2,"They missed spots all over the bathroom, tiles still grimy.",skill_training,2026-06-22
c01-BathroomCleaning-w4-o3,c01,Ramesh Kumar,Dwarka,c01-w4-o3-c,0.8,medium,Bathroom Cleaning,2026-06-29,2,The floor was streaky and still dirty.,skill_training,2026-06-22
c01-BathroomCleaning-w4-o4,c01,Ramesh Kumar,Dwarka,c01-w4-o4-c,0.8,medium,Bathroom Cleaning,2026-06-29,2,She overcharged me and added a hidden charge.,skill_training,2026-06-22
c01-BathroomCleaning-w4-o5,c01,Ramesh Kumar,Dwarka,c01-w4-o5-c,0.8,medium,Bathroom Cleaning,2026-06-29,5,On time and did a fantastic deep clean.,skill_training,2026-06-22
c01-BathroomCleaning-w4-o6,c01,Ramesh Kumar,Dwarka,c01-w4-o6-c,0.8,medium,Bathroom Cleaning,2026-06-29,5,On time and did a fantastic deep clean.,skill_training,2026-06-22
c01-BathroomCleaning-w4-o7,c01,Ramesh Kumar,Dwarka,c01-w4-o7-c,0.8,medium,Bathroom Cleaning,2026-06-29,5,"Spotless job, the house looks brand new!",skill_training,2026-06-22
c01-BathroomCleaning-w4-o8,c01,Ramesh Kumar,Dwarka,c01-w4-o8-c,0.8,medium,Bathroom Cleaning,2026-06-29,5,Really pleased — spotless and quick.,skill_training,2026-06-22
c01-BathroomCleaning-w4-o9,c01,Ramesh Kumar,Dwarka,c01-w4-o9-c,0.8,medium,Bathroom Cleaning,2026-06-29,5,"Excellent work, will book again.",skill_training,2026-06-22
c01-BathroomCleaning-w4-o10,c01,Ramesh Kumar,Dwarka,c01-w4-o10-c,0.8,medium,Bathroom Cleaning,2026-06-29,5,"Thorough and professional, every corner sparkling.",skill_training,2026-06-22
c01-BathroomCleaning-w4-o11,c01,Ramesh Kumar,Dwarka,c01-w4-o11-c,0.8,medium,Bathroom Cleaning,2026-06-29,5,"Spotless job, the house looks brand new!",skill_training,2026-06-22
c01-BathroomCleaning-w4-o12,c01,Ramesh Kumar,Dwarka,c01-w4-o12-c,0.8,medium,Bathroom Cleaning,2026-06-29,5,On time and did a fantastic deep clean.,skill_training,2026-06-22
c01-BathroomCleaning-w4-o13,c01,Ramesh Kumar,Dwarka,c01-w4-o13-c,0.8,medium,Bathroom Cleaning,2026-06-29,5,"Excellent work, will book again.",skill_training,2026-06-22
c01-BathroomCleaning-w5-o0,c01,Ramesh Kumar,Dwarka,c01-w5-o0-c,0.8,medium,Bathroom Cleaning,2026-07-06,2,"Kitchen left grimy, grease everywhere.",skill_training,2026-06-22
c01-BathroomCleaning-w5-o1,c01,Ramesh Kumar,Dwarka,c01-w5-o1-c,0.8,medium,Bathroom Cleaning,2026-07-06,2,"Soap scum still on the tiles, badly done.",skill_training,2026-06-22
c01-BathroomCleaning-w5-o2,c01,Ramesh Kumar,Dwarka,c01-w5-o2-c,0.8,medium,Bathroom Cleaning,2026-07-06,2,Missed the corners and left dirt behind.,skill_training,2026-06-22
c01-BathroomCleaning-w5-o3,c01,Ramesh Kumar,Dwarka,c01-w5-o3-c,0.8,medium,Bathroom Cleaning,2026-07-06,2,Missed the corners and left dirt behind.,skill_training,2026-06-22
c01-BathroomCleaning-w5-o4,c01,Ramesh Kumar,Dwarka,c01-w5-o4-c,0.8,medium,Bathroom Cleaning,2026-07-06,2,"Way too expensive, felt overpriced.",skill_training,2026-06-22
c01-BathroomCleaning-w5-o5,c01,Ramesh Kumar,Dwarka,c01-w5-o5-c,0.8,medium,Bathroom Cleaning,2026-07-06,5,"Very neat and polite, great job.",skill_training,2026-06-22
c01-BathroomCleaning-w5-o6,c01,Ramesh Kumar,Dwarka,c01-w5-o6-c,0.8,medium,Bathroom Cleaning,2026-07-06,5,"Very neat and polite, great job.",skill_training,2026-06-22
c01-BathroomCleaning-w5-o7,c01,Ramesh Kumar,Dwarka,c01-w5-o7-c,0.8,medium,Bathroom Cleaning,2026-07-06,5,Really pleased — spotless and quick.,skill_training,2026-06-22
c01-BathroomCleaning-w5-o8,c01,Ramesh Kumar,Dwarka,c01-w5-o8-c,0.8,medium,Bathroom Cleaning,2026-07-06,5,"Very neat and polite, great job.",skill_training,2026-06-22
c01-BathroomCleaning-w5-o9,c01,Ramesh Kumar,Dwarka,c01-w5-o9-c,0.8,medium,Bathroom Cleaning,2026-07-06,5,Really pleased — spotless and quick.,skill_training,2026-06-22
c01-BathroomCleaning-w5-o10,c01,Ramesh Kumar,Dwarka,c01-w5-o10-c,0.8,medium,Bathroom Cleaning,2026-07-06,5,"Spotless job, the house looks brand new!",skill_training,2026-06-22
c01-BathroomCleaning-w5-o11,c01,Ramesh Kumar,Dwarka,c01-w5-o11-c,0.8,medium,Bathroom Cleaning,2026-07-06,5,On time and did a fantastic deep clean.,skill_training,2026-06-22
c01-BathroomCleaning-w5-o12,c01,Ramesh Kumar,Dwarka,c01-w5-o12-c,0.8,medium,Bathroom Cleaning,2026-07-06,5,Really pleased — spotless and quick.,skill_training,2026-06-22
c01-BathroomCleaning-w5-o13,c01,Ramesh Kumar,Dwarka,c01-w5-o13-c,0.8,medium,Bathroom Cleaning,2026-07-06,5,"Very neat and polite, great job.",skill_training,2026-06-22
c02-KitchenCleaning-w1-o0,c02,Lakshmi Devi,Rohini,c02-w1-o0-c,0.8,medium,Kitchen Cleaning,2026-06-08,2,"No-show for the first slot, then hours late.",,
c02-KitchenCleaning-w1-o1,c02,Lakshmi Devi,Rohini,c02-w1-o1-c,0.8,medium,Kitchen Cleaning,2026-06-08,2,"Cancelled last minute, then rushed the redo.",,
c02-KitchenCleaning-w1-o2,c02,Lakshmi Devi,Rohini,c02-w1-o2-c,0.8,medium,Kitchen Cleaning,2026-06-08,5,"Punctual and polite, really neat work.",,
c02-KitchenCleaning-w1-o3,c02,Lakshmi Devi,Rohini,c02-w1-o3-c,0.8,medium,Kitchen Cleaning,2026-06-08,5,"Exactly what I wanted, thank you!",,
c02-KitchenCleaning-w1-o4,c02,Lakshmi Devi,Rohini,c02-w1-o4-c,0.8,medium,Kitchen Cleaning,2026-06-08,5,"Exactly what I wanted, thank you!",,
c02-KitchenCleaning-w1-o5,c02,Lakshmi Devi,Rohini,c02-w1-o5-c,0.8,medium,Kitchen Cleaning,2026-06-08,5,"Great job, very happy with the service.",,
c02-KitchenCleaning-w1-o6,c02,Lakshmi Devi,Rohini,c02-w1-o6-c,0.8,medium,Kitchen Cleaning,2026-06-08,5,"Punctual and polite, really neat work.",,
c02-KitchenCleaning-w1-o7,c02,Lakshmi Devi,Rohini,c02-w1-o7-c,0.8,medium,Kitchen Cleaning,2026-06-08,5,"Absolutely lovely, would book again.",,
c02-KitchenCleaning-w1-o8,c02,Lakshmi Devi,Rohini,c02-w1-o8-c,0.8,medium,Kitchen Cleaning,2026-06-08,5,She was professional and the result was fantastic.,,
c02-KitchenCleaning-w1-o9,c02,Lakshmi Devi,Rohini,c02-w1-o9-c,0.8,medium,Kitchen Cleaning,2026-06-08,5,"Exactly what I wanted, thank you!",,
c02-KitchenCleaning-w1-o10,c02,Lakshmi Devi,Rohini,c02-w1-o10-c,0.8,medium,Kitchen Cleaning,2026-06-08,5,"Punctual and polite, really neat work.",,
c02-KitchenCleaning-w1-o11,c02,Lakshmi Devi,Rohini,c02-w1-o11-c,0.8,medium,Kitchen Cleaning,2026-06-08,5,She was professional and the result was fantastic.,,
c02-KitchenCleaning-w1-o12,c02,Lakshmi Devi,Rohini,c02-w1-o12-c,0.8,medium,Kitchen Cleaning,2026-06-08,5,"Exactly what I wanted, thank you!",,
c02-KitchenCleaning-w1-o13,c02,Lakshmi Devi,Rohini,c02-w1-o13-c,0.8,medium,Kitchen Cleaning,2026-06-08,5,"Punctual and polite, really neat work.",,
c02-KitchenCleaning-w2-o0,c02,Lakshmi Devi,Rohini,c02-w2-o0-c,0.8,medium,Kitchen Cleaning,2026-06-15,2,Arrived late and left early before finishing.,,
c02-KitchenCleaning-w2-o1,c02,Lakshmi Devi,Rohini,c02-w2-o1-c,0.8,medium,Kitchen Cleaning,2026-06-15,2,"Cancelled last minute, then rushed the redo.",,
c02-KitchenCleaning-w2-o2,c02,Lakshmi Devi,Rohini,c02-w2-o2-c,0.8,medium,Kitchen Cleaning,2026-06-15,5,Very satisfied — clean and friendly.,,
c02-KitchenCleaning-w2-o3,c02,Lakshmi Devi,Rohini,c02-w2-o3-c,0.8,medium,Kitchen Cleaning,2026-06-15,5,"Great job, very happy with the service.",,
c02-KitchenCleaning-w2-o4,c02,Lakshmi Devi,Rohini,c02-w2-o4-c,0.8,medium,Kitchen Cleaning,2026-06-15,5,"Great job, very happy with the service.",,
c02-KitchenCleaning-w2-o5,c02,Lakshmi Devi,Rohini,c02-w2-o5-c,0.8,medium,Kitchen Cleaning,2026-06-15,5,"Exactly what I wanted, thank you!",,
c02-KitchenCleaning-w2-o6,c02,Lakshmi Devi,Rohini,c02-w2-o6-c,0.8,medium,Kitchen Cleaning,2026-06-15,5,"Punctual and polite, really neat work.",,
c02-KitchenCleaning-w2-o7,c02,Lakshmi Devi,Rohini,c02-w2-o7-c,0.8,medium,Kitchen Cleaning,2026-06-15,5,Very satisfied — clean and friendly.,,
c02-KitchenCleaning-w2-o8,c02,Lakshmi Devi,Rohini,c02-w2-o8-c,0.8,medium,Kitchen Cleaning,2026-06-15,5,"Absolutely lovely, would book again.",,
c02-KitchenCleaning-w2-o9,c02,Lakshmi Devi,Rohini,c02-w2-o9-c,0.8,medium,Kitchen Cleaning,2026-06-15,5,Very satisfied — clean and friendly.,,
c02-KitchenCleaning-w2-o10,c02,Lakshmi Devi,Rohini,c02-w2-o10-c,0.8,medium,Kitchen Cleaning,2026-06-15,5,She was professional and the result was fantastic.,,
c02-KitchenCleaning-w2-o11,c02,Lakshmi Devi,Rohini,c02-w2-o11-c,0.8,medium,Kitchen Cleaning,2026-06-15,5,Very satisfied — clean and friendly.,,
c02-KitchenCleaning-w2-o12,c02,Lakshmi Devi,Rohini,c02-w2-o12-c,0.8,medium,Kitchen Cleaning,2026-06-15,5,"Absolutely lovely, would book again.",,
c02-KitchenCleaning-w2-o13,c02,Lakshmi Devi,Rohini,c02-w2-o13-c,0.8,medium,Kitchen Cleaning,2026-06-15,5,"Punctual and polite, really neat work.",,
c02-KitchenCleaning-w3-o0,c02,Lakshmi Devi,Rohini,c02-w3-o0-c,0.8,medium,Kitchen Cleaning,2026-06-22,2,"No-show for the first slot, then hours late.",,
c02-KitchenCleaning-w3-o1,c02,Lakshmi Devi,Rohini,c02-w3-o1-c,0.8,medium,Kitchen Cleaning,2026-06-22,2,"No-show for the first slot, then hours late.",,
c02-KitchenCleaning-w3-o2,c02,Lakshmi Devi,Rohini,c02-w3-o2-c,0.8,medium,Kitchen Cleaning,2026-06-22,2,The cleaner rushed and left half the kitchen half done.,,
c02-KitchenCleaning-w3-o3,c02,Lakshmi Devi,Rohini,c02-w3-o3-c,0.8,medium,Kitchen Cleaning,2026-06-22,5,She was professional and the result was fantastic.,,
c02-KitchenCleaning-w3-o4,c02,Lakshmi Devi,Rohini,c02-w3-o4-c,0.8,medium,Kitchen Cleaning,2026-06-22,5,"Absolutely lovely, would book again.",,
c02-KitchenCleaning-w3-o5,c02,Lakshmi Devi,Rohini,c02-w3-o5-c,0.8,medium,Kitchen Cleaning,2026-06-22,5,"Absolutely lovely, would book again.",,
c02-KitchenCleaning-w3-o6,c02,Lakshmi Devi,Rohini,c02-w3-o6-c,0.8,medium,Kitchen Cleaning,2026-06-22,5,"Great job, very happy with the service.",,
c02-KitchenCleaning-w3-o7,c02,Lakshmi Devi,Rohini,c02-w3-o7-c,0.8,medium,Kitchen Cleaning,2026-06-22,5,"Exactly what I wanted, thank you!",,
c02-KitchenCleaning-w3-o8,c02,Lakshmi Devi,Rohini,c02-w3-o8-c,0.8,medium,Kitchen Cleaning,2026-06-22,5,"Punctual and polite, really neat work.",,
c02-KitchenCleaning-w3-o9,c02,Lakshmi Devi,Rohini,c02-w3-o9-c,0.8,medium,Kitchen Cleaning,2026-06-22,5,"Absolutely lovely, would book again.",,
c02-KitchenCleaning-w3-o10,c02,Lakshmi Devi,Rohini,c02-w3-o10-c,0.8,medium,Kitchen Cleaning,2026-06-22,5,Very satisfied — clean and friendly.,,
c02-KitchenCleaning-w3-o11,c02,Lakshmi Devi,Rohini,c02-w3-o11-c,0.8,medium,Kitchen Cleaning,2026-06-22,5,"Exactly what I wanted, thank you!",,
c02-KitchenCleaning-w3-o12,c02,Lakshmi Devi,Rohini,c02-w3-o12-c,0.8,medium,Kitchen Cleaning,2026-06-22,5,Very satisfied — clean and friendly.,,
c02-KitchenCleaning-w3-o13,c02,Lakshmi Devi,Rohini,c02-w3-o13-c,0.8,medium,Kitchen Cleaning,2026-06-22,5,She was professional and the result was fantastic.,,
c02-KitchenCleaning-w4-o0,c02,Lakshmi Devi,Rohini,c02-w4-o0-c,0.8,medium,Kitchen Cleaning,2026-06-29,2,"No-show for the first slot, then hours late.",,
c02-KitchenCleaning-w4-o1,c02,Lakshmi Devi,Rohini,c02-w4-o1-c,0.8,medium,Kitchen Cleaning,2026-06-29,2,Arrived late and left early before finishing.,,
c02-KitchenCleaning-w4-o2,c02,Lakshmi Devi,Rohini,c02-w4-o2-c,0.8,medium,Kitchen Cleaning,2026-06-29,2,Rushed through everything and missed loads.,,
c02-KitchenCleaning-w4-o3,c02,Lakshmi Devi,Rohini,c02-w4-o3-c,0.8,medium,Kitchen Cleaning,2026-06-29,5,She was professional and the result was fantastic.,,
c02-KitchenCleaning-w4-o4,c02,Lakshmi Devi,Rohini,c02-w4-o4-c,0.8,medium,Kitchen Cleaning,2026-06-29,5,She was professional and the result was fantastic.,,
c02-KitchenCleaning-w4-o5,c02,Lakshmi Devi,Rohini,c02-w4-o5-c,0.8,medium,Kitchen Cleaning,2026-06-29,5,"Exactly what I wanted, thank you!",,
c02-KitchenCleaning-w4-o6,c02,Lakshmi Devi,Rohini,c02-w4-o6-c,0.8,medium,Kitchen Cleaning,2026-06-29,5,"Great job, very happy with the service.",,
c02-KitchenCleaning-w4-o7,c02,Lakshmi Devi,Rohini,c02-w4-o7-c,0.8,medium,Kitchen Cleaning,2026-06-29,5,Very satisfied — clean and friendly.,,
c02-KitchenCleaning-w4-o8,c02,Lakshmi Devi,Rohini,c02-w4-o8-c,0.8,medium,Kitchen Cleaning,2026-06-29,5,"Punctual and polite, really neat work.",,
c02-KitchenCleaning-w4-o9,c02,Lakshmi Devi,Rohini,c02-w4-o9-c,0.8,medium,Kitchen Cleaning,2026-06-29,5,She was professional and the result was fantastic.,,
c02-KitchenCleaning-w4-o10,c02,Lakshmi Devi,Rohini,c02-w4-o10-c,0.8,medium,Kitchen Cleaning,2026-06-29,5,"Exactly what I wanted, thank you!",,
c02-KitchenCleaning-w4-o11,c02,Lakshmi Devi,Rohini,c02-w4-o11-c,0.8,medium,Kitchen Cleaning,2026-06-29,5,"Absolutely lovely, would book again.",,
c02-KitchenCleaning-w4-o12,c02,Lakshmi Devi,Rohini,c02-w4-o12-c,0.8,medium,Kitchen Cleaning,2026-06-29,5,"Exactly what I wanted, thank you!",,
c02-KitchenCleaning-w4-o13,c02,Lakshmi Devi,Rohini,c02-w4-o13-c,0.8,medium,Kitchen Cleaning,2026-06-29,5,"Punctual and polite, really neat work.",,
c02-KitchenCleaning-w5-o0,c02,Lakshmi Devi,Rohini,c02-w5-o0-c,0.8,medium,Kitchen Cleaning,2026-07-06,2,The cleaner rushed and left half the kitchen half done.,,
c02-KitchenCleaning-w5-o1,c02,Lakshmi Devi,Rohini,c02-w5-o1-c,0.8,medium,Kitchen Cleaning,2026-07-06,2,"No-show for the first slot, then hours late.",,
c02-KitchenCleaning-w5-o2,c02,Lakshmi Devi,Rohini,c02-w5-o2-c,0.8,medium,Kitchen Cleaning,2026-07-06,2,Arrived late and left early before finishing.,,
c02-KitchenCleaning-w5-o3,c02,Lakshmi Devi,Rohini,c02-w5-o3-c,0.8,medium,Kitchen Cleaning,2026-07-06,2,Rushed through everything and missed loads.,,
c02-KitchenCleaning-w5-o4,c02,Lakshmi Devi,Rohini,c02-w5-o4-c,0.8,medium,Kitchen Cleaning,2026-07-06,5,"Absolutely lovely, would book again.",,
c02-KitchenCleaning-w5-o5,c02,Lakshmi Devi,Rohini,c02-w5-o5-c,0.8,medium,Kitchen Cleaning,2026-07-06,5,"Punctual and polite, really neat work.",,
c02-KitchenCleaning-w5-o6,c02,Lakshmi Devi,Rohini,c02-w5-o6-c,0.8,medium,Kitchen Cleaning,2026-07-06,5,She was professional and the result was fantastic.,,
c02-KitchenCleaning-w5-o7,c02,Lakshmi Devi,Rohini,c02-w5-o7-c,0.8,medium,Kitchen Cleaning,2026-07-06,5,"Great job, very happy with the service.",,
c02-KitchenCleaning-w5-o8,c02,Lakshmi Devi,Rohini,c02-w5-o8-c,0.8,medium,Kitchen Cleaning,2026-07-06,5,"Punctual and polite, really neat work.",,
c02-KitchenCleaning-w5-o9,c02,Lakshmi Devi,Rohini,c02-w5-o9-c,0.8,medium,Kitchen Cleaning,2026-07-06,5,"Great job, very happy with the service.",,
c02-KitchenCleaning-w5-o10,c02,Lakshmi Devi,Rohini,c02-w5-o10-c,0.8,medium,Kitchen Cleaning,2026-07-06,5,She was professional and the result was fantastic.,,
c02-KitchenCleaning-w5-o11,c02,Lakshmi Devi,Rohini,c02-w5-o11-c,0.8,medium,Kitchen Cleaning,2026-07-06,5,Very satisfied — clean and friendly.,,
c02-KitchenCleaning-w5-o12,c02,Lakshmi Devi,Rohini,c02-w5-o12-c,0.8,medium,Kitchen Cleaning,2026-07-06,5,"Absolutely lovely, would book again.",,
c02-KitchenCleaning-w5-o13,c02,Lakshmi Devi,Rohini,c02-w5-o13-c,0.8,medium,Kitchen Cleaning,2026-07-06,5,Very satisfied — clean and friendly.,,
c03-FullHomeDeepCleaning-w1-o0,c03,Suresh Yadav,Saket,c03-w1-o0-c,0.8,medium,Full Home Deep Cleaning,2026-06-08,2,"Unprofessional attitude, shouted at me.",,
c03-FullHomeDeepCleaning-w1-o1,c03,Suresh Yadav,Saket,c03-w1-o1-c,0.8,medium,Full Home Deep Cleaning,2026-06-08,2,The cleaner was rude and unprofessional throughout.,,
c03-FullHomeDeepCleaning-w1-o2,c03,Suresh Yadav,Saket,c03-w1-o2-c,0.8,medium,Full Home Deep Cleaning,2026-06-08,5,Very satisfied — clean and friendly.,,
c03-FullHomeDeepCleaning-w1-o3,c03,Suresh Yadav,Saket,c03-w1-o3-c,0.8,medium,Full Home Deep Cleaning,2026-06-08,5,"Punctual and polite, really neat work.",,
c03-FullHomeDeepCleaning-w1-o4,c03,Suresh Yadav,Saket,c03-w1-o4-c,0.8,medium,Full Home Deep Cleaning,2026-06-08,5,"Absolutely lovely, would book again.",,
c03-FullHomeDeepCleaning-w1-o5,c03,Suresh Yadav,Saket,c03-w1-o5-c,0.8,medium,Full Home Deep Cleaning,2026-06-08,5,Very satisfied — clean and friendly.,,
